"subject" "activity" "feature" "measurement" "mean_value"
19 "STANDING" "tBodyGyro" "std()" -0.958806764657534
19 "STANDING" "tBodyGyroJerk" "mean()" -0.0645718763791324
19 "STANDING" "tBodyGyroJerk" "std()" -0.982225756940639
19 "STANDING" "tBodyGyroJerkMag" "mean()" -0.985801637671233
19 "STANDING" "tBodyGyroJerkMag" "std()" -0.983069427945205
19 "STANDING" "tBodyGyroMag" "mean()" -0.94174504109589
19 "STANDING" "tBodyGyroMag" "std()" -0.937951031506849
19 "STANDING" "tGravityAcc" "mean()" 0.283597249191781
19 "STANDING" "tGravityAcc" "std()" -0.974233398082192
19 "STANDING" "tGravityAccMag" "mean()" -0.960505683561644
19 "STANDING" "tGravityAccMag" "std()" -0.962549342465753
19 "WALKING" "fBodyAcc" "mean()" 0.0116178837915385
19 "WALKING" "fBodyAcc" "meanFreq()" 0.0774963999558974
19 "WALKING" "fBodyAcc" "std()" -0.0597131105916667
19 "WALKING" "fBodyAccJerk" "mean()" -0.0283326441375641
19 "WALKING" "fBodyAccJerk" "meanFreq()" -0.202762454065385
19 "WALKING" "fBodyAccJerk" "std()" -0.0171973731704487
19 "WALKING" "fBodyAccMag" "mean()" 0.0322272296217308
19 "WALKING" "fBodyAccMag" "meanFreq()" 0.307394950576923
19 "WALKING" "fBodyAccMag" "std()" -0.324793406057692
19 "WALKING" "fBodyBodyAccJerkMag" "mean()" 0.0730179928688462
19 "WALKING" "fBodyBodyAccJerkMag" "meanFreq()" 0.124998092238462
19 "WALKING" "fBodyBodyAccJerkMag" "std()" -0.0222869586038462
19 "WALKING" "fBodyBodyGyroJerkMag" "mean()" -0.262442822846154
19 "WALKING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.250382686807692
19 "WALKING" "fBodyBodyGyroJerkMag" "std()" -0.336148733
19 "WALKING" "fBodyBodyGyroMag" "mean()" -0.0952460452365385
19 "WALKING" "fBodyBodyGyroMag" "meanFreq()" 0.174359231311538
19 "WALKING" "fBodyBodyGyroMag" "std()" -0.141598402309615
19 "WALKING" "fBodyGyro" "mean()" 0.0400942233485897
19 "WALKING" "fBodyGyro" "meanFreq()" -0.0677396358660256
19 "WALKING" "fBodyGyro" "std()" -0.153890095267692
19 "WALKING" "tBodyAcc" "mean()" 0.0440057134416667
19 "WALKING" "tBodyAcc" "std()" -0.00219377398692308
19 "WALKING" "tBodyAccJerk" "mean()" 0.0212943681397533
19 "WALKING" "tBodyAccJerk" "std()" 0.00394778374814102
19 "WALKING" "tBodyAccJerkMag" "mean()" 0.109450990201923
19 "WALKING" "tBodyAccJerkMag" "std()" 0.0356558788076923
19 "WALKING" "tBodyAccMag" "mean()" 0.0648173438653846
19 "WALKING" "tBodyAccMag" "std()" -0.0993927171359615
19 "WALKING" "tBodyGyro" "mean()" -0.0076144443900641
19 "WALKING" "tBodyGyro" "std()" -0.081681630371859
19 "WALKING" "tBodyGyroJerk" "mean()" -0.0580857888538462
19 "WALKING" "tBodyGyroJerk" "std()" -0.141656746885897
19 "WALKING" "tBodyGyroJerkMag" "mean()" -0.164699977592308
19 "WALKING" "tBodyGyroJerkMag" "std()" -0.271487480103846
19 "WALKING" "tBodyGyroMag" "mean()" 0.100045071430769
19 "WALKING" "tBodyGyroMag" "std()" -0.0218463165461538
19 "WALKING" "tGravityAcc" "mean()" 0.207347193166667
19 "WALKING" "tGravityAcc" "std()" -0.952566864615385
19 "WALKING" "tGravityAccMag" "mean()" 0.0648173438653846
19 "WALKING" "tGravityAccMag" "std()" -0.0993927171359615
19 "WALKING_DOWNSTAIRS" "fBodyAcc" "mean()" 0.380709681675641
19 "WALKING_DOWNSTAIRS" "fBodyAcc" "meanFreq()" -0.0055231547948718
19 "WALKING_DOWNSTAIRS" "fBodyAcc" "std()" 0.336023941470085
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "mean()" 0.27020822874359
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "meanFreq()" -0.248356898145299
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std()" 0.242727387469402
19 "WALKING_DOWNSTAIRS" "fBodyAccMag" "mean()" 0.586637550769231
19 "WALKING_DOWNSTAIRS" "fBodyAccMag" "meanFreq()" 0.226461674461538
19 "WALKING_DOWNSTAIRS" "fBodyAccMag" "std()" 0.0828630624102564
19 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "mean()" 0.538404846128205
19 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "meanFreq()" 0.174679438294872
19 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "std()" 0.316346415348718
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "mean()" -0.0229045295641026
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "meanFreq()" 0.185185491589744
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "std()" -0.143254547512821
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "mean()" 0.203979764835897
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "meanFreq()" 0.163417975410256
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "std()" 0.0320366671179487
19 "WALKING_DOWNSTAIRS" "fBodyGyro" "mean()" 0.277572888363248
19 "WALKING_DOWNSTAIRS" "fBodyGyro" "meanFreq()" 0.0499929083971795
19 "WALKING_DOWNSTAIRS" "fBodyGyro" "std()" -0.0159228373606838
19 "WALKING_DOWNSTAIRS" "tBodyAcc" "mean()" 0.0381328619012906
19 "WALKING_DOWNSTAIRS" "tBodyAcc" "std()" 0.397018655726496
19 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "mean()" 0.0082845981965812
19 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std()" 0.293189546450427
19 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" "mean()" 0.434490400974359
19 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" "std()" 0.450612065720513
19 "WALKING_DOWNSTAIRS" "tBodyAccMag" "mean()" 0.644604325128205
19 "WALKING_DOWNSTAIRS" "tBodyAccMag" "std()" 0.413472376589744
19 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean()" -0.00478072027777778
19 "WALKING_DOWNSTAIRS" "tBodyGyro" "std()" 0.0948545492991453
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" "mean()" -0.0425869248435897
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" "std()" 0.0937216334045299
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" "mean()" 0.0875816618205128
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" "std()" -0.0438985022538462
19 "WALKING_DOWNSTAIRS" "tBodyGyroMag" "mean()" 0.418004608615385
19 "WALKING_DOWNSTAIRS" "tBodyGyroMag" "std()" 0.237821231894872
19 "WALKING_DOWNSTAIRS" "tGravityAcc" "mean()" 0.180258647959231
19 "WALKING_DOWNSTAIRS" "tGravityAcc" "std()" -0.905656711794872
19 "WALKING_DOWNSTAIRS" "tGravityAccMag" "mean()" 0.644604325128205
19 "WALKING_DOWNSTAIRS" "tGravityAccMag" "std()" 0.413472376589744
19 "WALKING_UPSTAIRS" "fBodyAcc" "mean()" -0.0882352679534167
19 "WALKING_UPSTAIRS" "fBodyAcc" "meanFreq()" -0.0918276745341667
19 "WALKING_UPSTAIRS" "fBodyAcc" "std()" -0.07578596319375
19 "WALKING_UPSTAIRS" "fBodyAccJerk" "mean()" -0.2199693805225
19 "WALKING_UPSTAIRS" "fBodyAccJerk" "meanFreq()" -0.275285988725
19 "WALKING_UPSTAIRS" "fBodyAccJerk" "std()" -0.2460503238175
19 "WALKING_UPSTAIRS" "fBodyAccMag" "mean()" -0.07962876322
19 "WALKING_UPSTAIRS" "fBodyAccMag" "meanFreq()" 0.1670048042575
19 "WALKING_UPSTAIRS" "fBodyAccMag" "std()" -0.368253499
19 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "mean()" -0.187391317015
19 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "meanFreq()" 0.296851347275
19 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "std()" -0.43467125
19 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "mean()" -0.4771839145
19 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "meanFreq()" 0.260346441375
19 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "std()" -0.58828966075
19 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "mean()" -0.28884026785
19 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "meanFreq()" 0.0750700310425
19 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "std()" -0.3771327525
19 "WALKING_UPSTAIRS" "fBodyGyro" "mean()" -0.1620122260775
19 "WALKING_UPSTAIRS" "fBodyGyro" "meanFreq()" -0.1107854584745
19 "WALKING_UPSTAIRS" "fBodyGyro" "std()" -0.278312676793333
19 "WALKING_UPSTAIRS" "tBodyAcc" "mean()" 0.0202218465408333
19 "WALKING_UPSTAIRS" "tBodyAcc" "std()" -0.0476202410566667
19 "WALKING_UPSTAIRS" "tBodyAccJerk" "mean()" 0.0572137642315833
19 "WALKING_UPSTAIRS" "tBodyAccJerk" "std()" -0.2104826105525
19 "WALKING_UPSTAIRS" "tBodyAccJerkMag" "mean()" -0.114189605875
19 "WALKING_UPSTAIRS" "tBodyAccJerkMag" "std()" -0.284060693125
19 "WALKING_UPSTAIRS" "tBodyAccMag" "mean()" 0.01738119347275
19 "WALKING_UPSTAIRS" "tBodyAccMag" "std()" -0.177666828025
19 "WALKING_UPSTAIRS" "tBodyGyro" "mean()" -0.0319646200041667
19 "WALKING_UPSTAIRS" "tBodyGyro" "std()" -0.229850143641667
19 "WALKING_UPSTAIRS" "tBodyGyroJerk" "mean()" -0.0632632460333333
19 "WALKING_UPSTAIRS" "tBodyGyroJerk" "std()" -0.368971204304167
19 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" "mean()" -0.372790526575
19 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" "std()" -0.50740029025
19 "WALKING_UPSTAIRS" "tBodyGyroMag" "mean()" -0.06161577145
19 "WALKING_UPSTAIRS" "tBodyGyroMag" "std()" -0.26440144275
19 "WALKING_UPSTAIRS" "tGravityAcc" "mean()" 0.0737729671
19 "WALKING_UPSTAIRS" "tGravityAcc" "std()" -0.88482550575
19 "WALKING_UPSTAIRS" "tGravityAccMag" "mean()" 0.01738119347275
19 "WALKING_UPSTAIRS" "tGravityAccMag" "std()" -0.177666828025
20 "LAYING" "fBodyAcc" "mean()" -0.969239130441176
20 "LAYING" "fBodyAcc" "meanFreq()" 0.112772228254412
20 "LAYING" "fBodyAcc" "std()" -0.965953406764706
20 "LAYING" "fBodyAccJerk" "mean()" -0.981328968235294
20 "LAYING" "fBodyAccJerk" "meanFreq()" 0.055451730312402
20 "LAYING" "fBodyAccJerk" "std()" -0.983457712058823
20 "LAYING" "fBodyAccMag" "mean()" -0.952827071323529
20 "LAYING" "fBodyAccMag" "meanFreq()" 0.187758018548529
20 "LAYING" "fBodyAccMag" "std()" -0.9418940855
20 "LAYING" "fBodyBodyAccJerkMag" "mean()" -0.979695458088235
20 "LAYING" "fBodyBodyAccJerkMag" "meanFreq()" 0.262706879425
20 "LAYING" "fBodyBodyAccJerkMag" "std()" -0.979565196911765
20 "LAYING" "fBodyBodyGyroJerkMag" "mean()" -0.981119820588235
20 "LAYING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.199653647476471
20 "LAYING" "fBodyBodyGyroJerkMag" "std()" -0.981986152941177
20 "LAYING" "fBodyBodyGyroMag" "mean()" -0.969832241176471
20 "LAYING" "fBodyBodyGyroMag" "meanFreq()" 0.0116918216382353
20 "LAYING" "fBodyBodyGyroMag" "std()" -0.964205915441177
20 "LAYING" "fBodyGyro" "mean()" -0.976006012205882
20 "LAYING" "fBodyGyro" "meanFreq()" -0.0376947548411765
20 "LAYING" "fBodyGyro" "std()" -0.977747457892157
20 "LAYING" "tBodyAcc" "mean()" 0.0402643105181373
20 "LAYING" "tBodyAcc" "std()" -0.966306431127451
20 "LAYING" "tBodyAccJerk" "mean()" 0.0290936357117304
20 "LAYING" "tBodyAccJerk" "std()" -0.982087519705882
20 "LAYING" "tBodyAccJerkMag" "mean()" -0.984670073823529
20 "LAYING" "tBodyAccJerkMag" "std()" -0.980161687058824
20 "LAYING" "tBodyAccMag" "mean()" -0.960743126176471
20 "LAYING" "tBodyAccMag" "std()" -0.939489444558824
20 "LAYING" "tBodyGyro" "mean()" 0.00167139523088235
20 "LAYING" "tBodyGyro" "std()" -0.976609739362745
20 "LAYING" "tBodyGyroJerk" "mean()" -0.0664274780735294
20 "LAYING" "tBodyGyroJerk" "std()" -0.98583139127451
20 "LAYING" "tBodyGyroJerkMag" "mean()" -0.986749500882353
20 "LAYING" "tBodyGyroJerkMag" "std()" -0.981079301617647
20 "LAYING" "tBodyGyroMag" "mean()" -0.9604473725
20 "LAYING" "tBodyGyroMag" "std()" -0.962153597941176
20 "LAYING" "tGravityAcc" "mean()" 0.290008282014706
20 "LAYING" "tGravityAcc" "std()" -0.960403748186274
20 "LAYING" "tGravityAccMag" "mean()" -0.960743126176471
20 "LAYING" "tGravityAccMag" "std()" -0.939489444558824
20 "SITTING" "fBodyAcc" "mean()" -0.957999713535354
20 "SITTING" "fBodyAcc" "meanFreq()" -0.0193864857722222
20 "SITTING" "fBodyAcc" "std()" -0.94798575040404
20 "SITTING" "fBodyAccJerk" "mean()" -0.975537783989899
20 "SITTING" "fBodyAccJerk" "meanFreq()" -0.0236433782160101
20 "SITTING" "fBodyAccJerk" "std()" -0.978267087020202
20 "SITTING" "fBodyAccMag" "mean()" -0.946913451666667
20 "SITTING" "fBodyAccMag" "meanFreq()" 0.0408663540363636
20 "SITTING" "fBodyAccMag" "std()" -0.942151231515152
20 "SITTING" "fBodyBodyAccJerkMag" "mean()" -0.971730462575758
20 "SITTING" "fBodyBodyAccJerkMag" "meanFreq()" 0.22971324275
20 "SITTING" "fBodyBodyAccJerkMag" "std()" -0.972597744242424
20 "SITTING" "fBodyBodyGyroJerkMag" "mean()" -0.976108353787879
20 "SITTING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.13363534380303
20 "SITTING" "fBodyBodyGyroJerkMag" "std()" -0.975226588333333
20 "SITTING" "fBodyBodyGyroMag" "mean()" -0.953399068181818
20 "SITTING" "fBodyBodyGyroMag" "meanFreq()" -0.174980134954545
20 "SITTING" "fBodyBodyGyroMag" "std()" -0.943725755909091
20 "SITTING" "fBodyGyro" "mean()" -0.961839905707071
20 "SITTING" "fBodyGyro" "meanFreq()" -0.164025904083333
20 "SITTING" "fBodyGyro" "std()" -0.961875352323232
20 "SITTING" "tBodyAcc" "mean()" 0.0516509580208586
20 "SITTING" "tBodyAcc" "std()" -0.949436986818182
20 "SITTING" "tBodyAccJerk" "mean()" 0.0274108301962121
20 "SITTING" "tBodyAccJerk" "std()" -0.976499193838384
20 "SITTING" "tBodyAccJerkMag" "mean()" -0.978774578333333
20 "SITTING" "tBodyAccJerkMag" "std()" -0.972537871515151
20 "SITTING" "tBodyAccMag" "mean()" -0.952738043030303
20 "SITTING" "tBodyAccMag" "std()" -0.937764028181818
20 "SITTING" "tBodyGyro" "mean()" -0.012395549949495
20 "SITTING" "tBodyGyro" "std()" -0.960728443080808
20 "SITTING" "tBodyGyroJerk" "mean()" -0.0611035069833333
20 "SITTING" "tBodyGyroJerk" "std()" -0.978947030757576
20 "SITTING" "tBodyGyroJerkMag" "mean()" -0.983010276060606
20 "SITTING" "tBodyGyroJerkMag" "std()" -0.97507615
20 "SITTING" "tBodyGyroMag" "mean()" -0.939574435606061
20 "SITTING" "tBodyGyroMag" "std()" -0.941069909848485
20 "SITTING" "tGravityAcc" "mean()" 0.38315739964697
20 "SITTING" "tGravityAcc" "std()" -0.962889178262626
20 "SITTING" "tGravityAccMag" "mean()" -0.952738043030303
20 "SITTING" "tGravityAccMag" "std()" -0.937764028181818
20 "STANDING" "fBodyAcc" "mean()" -0.930037588721461
20 "STANDING" "fBodyAcc" "meanFreq()" -0.0828100791022831
20 "STANDING" "fBodyAcc" "std()" -0.917775816210046
20 "STANDING" "fBodyAccJerk" "mean()" -0.949389717123288
20 "STANDING" "fBodyAccJerk" "meanFreq()" -0.0987242994301826
20 "STANDING" "fBodyAccJerk" "std()" -0.955848729360731
20 "STANDING" "fBodyAccMag" "mean()" -0.921225595205479
20 "STANDING" "fBodyAccMag" "meanFreq()" -0.0784367685864384
20 "STANDING" "fBodyAccMag" "std()" -0.918651880273973
20 "STANDING" "fBodyBodyAccJerkMag" "mean()" -0.940007897123288
20 "STANDING" "fBodyBodyAccJerkMag" "meanFreq()" -0.00613414861917808
20 "STANDING" "fBodyBodyAccJerkMag" "std()" -0.936025033013699
20 "STANDING" "fBodyBodyGyroJerkMag" "mean()" -0.929600007123288
20 "STANDING" "fBodyBodyGyroJerkMag" "meanFreq()" -0.133751440545753
20 "STANDING" "fBodyBodyGyroJerkMag" "std()" -0.927225720410959
20 "STANDING" "fBodyBodyGyroMag" "mean()" -0.879437674794521
20 "STANDING" "fBodyBodyGyroMag" "meanFreq()" -0.305415318547945
20 "STANDING" "fBodyBodyGyroMag" "std()" -0.849127347123288
20 "STANDING" "fBodyGyro" "mean()" -0.901026159178082
20 "STANDING" "fBodyGyro" "meanFreq()" -0.317805157857078
20 "STANDING" "fBodyGyro" "std()" -0.902211739680365
20 "STANDING" "tBodyAcc" "mean()" 0.0532015466032877
20 "STANDING" "tBodyAcc" "std()" -0.918587617990868
20 "STANDING" "tBodyAccJerk" "mean()" 0.0273039395732146
20 "STANDING" "tBodyAccJerk" "std()" -0.951356764703196
20 "STANDING" "tBodyAccJerkMag" "mean()" -0.956624899041096
20 "STANDING" "tBodyAccJerkMag" "std()" -0.938454372328767
20 "STANDING" "tBodyAccMag" "mean()" -0.92240685739726
20 "STANDING" "tBodyAccMag" "std()" -0.910672094794521
20 "STANDING" "tBodyGyro" "mean()" -0.00553241748173516
20 "STANDING" "tBodyGyro" "std()" -0.899335479360731
20 "STANDING" "tBodyGyroJerk" "mean()" -0.0656931990584475
20 "STANDING" "tBodyGyroJerk" "std()" -0.939315721780822
20 "STANDING" "tBodyGyroJerkMag" "mean()" -0.94793650109589
20 "STANDING" "tBodyGyroJerkMag" "std()" -0.926328788356164
20 "STANDING" "tBodyGyroMag" "mean()" -0.883675028630137
20 "STANDING" "tBodyGyroMag" "std()" -0.843683410273973
20 "STANDING" "tGravityAcc" "mean()" 0.225386188118584
20 "STANDING" "tGravityAcc" "std()" -0.960605663013699
20 "STANDING" "tGravityAccMag" "mean()" -0.92240685739726
20 "STANDING" "tGravityAccMag" "std()" -0.910672094794521
20 "WALKING" "fBodyAcc" "mean()" -0.00538406098366013
20 "WALKING" "fBodyAcc" "meanFreq()" 0.00280288685202615
20 "WALKING" "fBodyAcc" "std()" -0.0210156765947712
20 "WALKING" "fBodyAccJerk" "mean()" -0.10892591945098
20 "WALKING" "fBodyAccJerk" "meanFreq()" -0.294951415592157
20 "WALKING" "fBodyAccJerk" "std()" -0.0981045315134641
20 "WALKING" "fBodyAccMag" "mean()" -0.00353341793921569
20 "WALKING" "fBodyAccMag" "meanFreq()" 0.291882701372549
20 "WALKING" "fBodyAccMag" "std()" -0.389934004313725
20 "WALKING" "fBodyBodyAccJerkMag" "mean()" 0.0545269493972549
20 "WALKING" "fBodyBodyAccJerkMag" "meanFreq()" 0.0864817772705882
20 "WALKING" "fBodyBodyAccJerkMag" "std()" -0.0310650270227451
20 "WALKING" "fBodyBodyGyroJerkMag" "mean()" -0.180365335498431
20 "WALKING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.0212252251039216
20 "WALKING" "fBodyBodyGyroJerkMag" "std()" -0.171975765239216
20 "WALKING" "fBodyBodyGyroMag" "mean()" -0.0520065599062745
20 "WALKING" "fBodyBodyGyroMag" "meanFreq()" 0.206699112843137
20 "WALKING" "fBodyBodyGyroMag" "std()" -0.196210236058824
20 "WALKING" "fBodyGyro" "mean()" -0.0571675892331373
20 "WALKING" "fBodyGyro" "meanFreq()" -0.0614534425701961
20 "WALKING" "fBodyGyro" "std()" -0.145727976224183
20 "WALKING" "tBodyAcc" "mean()" 0.0459499557091503
20 "WALKING" "tBodyAcc" "std()" 0.0175649330784314
20 "WALKING" "tBodyAccJerk" "mean()" 0.0231353495535948
20 "WALKING" "tBodyAccJerk" "std()" -0.0779995773568627
20 "WALKING" "tBodyAccJerkMag" "mean()" -0.0429359302764706
20 "WALKING" "tBodyAccJerkMag" "std()" 0.0210765716843137
20 "WALKING" "tBodyAccMag" "mean()" 0.039402280578902
20 "WALKING" "tBodyAccMag" "std()" -0.156930391921569
20 "WALKING" "tBodyGyro" "mean()" -0.00412649476039216
20 "WALKING" "tBodyGyro" "std()" -0.104285643236601
20 "WALKING" "tBodyGyroJerk" "mean()" -0.0581147277176471
20 "WALKING" "tBodyGyroJerk" "std()" -0.202608621141176
20 "WALKING" "tBodyGyroJerkMag" "mean()" -0.194893253196078
20 "WALKING" "tBodyGyroJerkMag" "std()" -0.149864146847059
20 "WALKING" "tBodyGyroMag" "mean()" 0.0686275147882353
20 "WALKING" "tBodyGyroMag" "std()" -0.0367853189588235
20 "WALKING" "tGravityAcc" "mean()" 0.173463692849673
20 "WALKING" "tGravityAcc" "std()" -0.962060363202614
20 "WALKING" "tGravityAccMag" "mean()" 0.039402280578902
20 "WALKING" "tGravityAccMag" "std()" -0.156930391921569
20 "WALKING_DOWNSTAIRS" "fBodyAcc" "mean()" 0.100585958715556
20 "WALKING_DOWNSTAIRS" "fBodyAcc" "meanFreq()" -0.165274624953333
20 "WALKING_DOWNSTAIRS" "fBodyAcc" "std()" 0.153102670442815
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "mean()" -0.116583886223178
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "meanFreq()" -0.476574829874074
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std()" -0.0864846542592593
20 "WALKING_DOWNSTAIRS" "fBodyAccMag" "mean()" 0.151887747217778
20 "WALKING_DOWNSTAIRS" "fBodyAccMag" "meanFreq()" -0.102474919222222
20 "WALKING_DOWNSTAIRS" "fBodyAccMag" "std()" 0.000242174637777778
20 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "mean()" 0.0137917152644444
20 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "meanFreq()" -0.112876280435556
20 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "std()" 0.0790379799133333
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "mean()" -0.311668472555556
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "meanFreq()" -0.0429685325555556
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "std()" -0.281657285946667
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "mean()" -0.100566103524444
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "meanFreq()" -0.0374111876106667
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "std()" -0.151681987177778
20 "WALKING_DOWNSTAIRS" "fBodyGyro" "mean()" 0.0186608784822222
20 "WALKING_DOWNSTAIRS" "fBodyGyro" "meanFreq()" -0.139346968524444
20 "WALKING_DOWNSTAIRS" "fBodyGyro" "std()" -0.131673990155556
20 "WALKING_DOWNSTAIRS" "tBodyAcc" "mean()" 0.0606334292287407
20 "WALKING_DOWNSTAIRS" "tBodyAcc" "std()" 0.176836119124444
20 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "mean()" 0.0237775935837037
20 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std()" -0.0758440220748148
20 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" "mean()" -0.0612699838466667
20 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" "std()" 0.0467185842571111
20 "WALKING_DOWNSTAIRS" "tBodyAccMag" "mean()" 0.221851587933333
20 "WALKING_DOWNSTAIRS" "tBodyAccMag" "std()" 0.172636361444444
20 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean()" 0.00214502416488889
20 "WALKING_DOWNSTAIRS" "tBodyGyro" "std()" -0.0640034051333333
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" "mean()" -0.0548395800088889
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" "std()" -0.193575113791852
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" "mean()" -0.268183423577778
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" "std()" -0.275591880382222
20 "WALKING_DOWNSTAIRS" "tBodyGyroMag" "mean()" 0.0938419436933333
20 "WALKING_DOWNSTAIRS" "tBodyGyroMag" "std()" -0.0305762438706667
20 "WALKING_DOWNSTAIRS" "tGravityAcc" "mean()" 0.204682584451852
20 "WALKING_DOWNSTAIRS" "tGravityAcc" "std()" -0.922909587259259
20 "WALKING_DOWNSTAIRS" "tGravityAccMag" "mean()" 0.221851587933333
20 "WALKING_DOWNSTAIRS" "tGravityAccMag" "std()" 0.172636361444444
20 "WALKING_UPSTAIRS" "fBodyAcc" "mean()" -0.162751280318562
20 "WALKING_UPSTAIRS" "fBodyAcc" "meanFreq()" -0.237746001678346
20 "WALKING_UPSTAIRS" "fBodyAcc" "std()" -0.0621123248542484
20 "WALKING_UPSTAIRS" "fBodyAccJerk" "mean()" -0.353693086229412
20 "WALKING_UPSTAIRS" "fBodyAccJerk" "meanFreq()" -0.492157481045752
20 "WALKING_UPSTAIRS" "fBodyAccJerk" "std()" -0.325100258201307
20 "WALKING_UPSTAIRS" "fBodyAccMag" "mean()" -0.205009295196078
20 "WALKING_UPSTAIRS" "fBodyAccMag" "meanFreq()" 0.0274686447058824
20 "WALKING_UPSTAIRS" "fBodyAccMag" "std()" -0.320241012294118
20 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "mean()" -0.215014031556863
20 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "meanFreq()" -0.0202231093223529
20 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "std()" -0.280450026862745
20 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "mean()" -0.450393446470588
20 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "meanFreq()" 0.119029196719608
20 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "std()" -0.50282154372549
20 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "mean()" -0.286627716823529
20 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "meanFreq()" 0.00461127344235294
20 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "std()" -0.360948341823529
20 "WALKING_UPSTAIRS" "fBodyGyro" "mean()" -0.139983032917647
20 "WALKING_UPSTAIRS" "fBodyGyro" "meanFreq()" -0.228590445132222
20 "WALKING_UPSTAIRS" "fBodyGyro" "std()" -0.17186387401634
20 "WALKING_UPSTAIRS" "tBodyAcc" "mean()" 0.0342828548712418
20 "WALKING_UPSTAIRS" "tBodyAcc" "std()" -0.0643806009196078
20 "WALKING_UPSTAIRS" "tBodyAccJerk" "mean()" 0.0219009508944444
20 "WALKING_UPSTAIRS" "tBodyAccJerk" "std()" -0.32004210224183
20 "WALKING_UPSTAIRS" "tBodyAccJerkMag" "mean()" -0.255611242098039
